CustomerKey,Customer Code,City,State,Name,Education,Occupation,CountryRegionKey
5062,16061,Concord,California,"Butler, Miguel",Bachelors,Skilled Manual,3
5063,16062,Tacoma,Washington,"Johnson, Katherine",Bachelors,Skilled Manual,3
5064,16063,Berkeley,California,"Kapoor, Francisco",Bachelors,Skilled Manual,3
5065,16064,Santa Cruz,California,"Griffin, Isabella",Bachelors,Skilled Manual,3
5066,16065,National City,California,"Torres, Makayla",Bachelors,Skilled Manual,3
5067,16066,Long Beach,California,"Ramirez, Alex",Bachelors,Skilled Manual,3
5068,16067,Spokane,Washington,"Butler, Maria",Bachelors,Skilled Manual,3
5069,16068,Ballard,Washington,"Shen, Jerry",Bachelors,Skilled Manual,3
5070,16069,Mill Valley,California,"Hall, Brianna",Bachelors,Skilled Manual,3
5071,16070,National City,California,"Phillips, Sierra",Graduate Degree,Professional,3
5073,16072,Beaverton,Oregon,"Evans, Caleb",Graduate Degree,Professional,3
5074,16073,Kirkland,Washington,"Bryant, Miranda",Graduate Degree,Professional,3
5075,16074,Puyallup,Washington,"Roberts, Caleb",Graduate Degree,Professional,3
5076,16075,Walla Walla,Washington,"Johnson, Alexis",Graduate Degree,Professional,3
5077,16076,Yakima,Washington,"Rogers, Catherine",Graduate Degree,Professional,3
5078,16077,Burbank,California,"Rogers, Stephanie",Graduate Degree,Professional,3
5079,16078,Grossmont,California,"James, Nicole",Graduate Degree,Professional,3
5080,16079,Santa Cruz,California,"Carter, Natalie",Graduate Degree,Professional,3
5081,16080,Long Beach,California,"Patterson, Oscar",High School,Skilled Manual,3
5082,16081,Bellflower,California,"Cai, Arturo",Bachelors,Skilled Manual,3
5083,16082,Bellingham,Washington,"Zeng, Autumn",Bachelors,Skilled Manual,3
5085,16084,Lake Oswego,Oregon,"Wright, Allison",Bachelors,Professional,3
5087,16086,Bellflower,California,"Watson, Charles",Graduate Degree,Professional,3
5088,16087,Berkeley,California,"Chen, Micah",Graduate Degree,Professional,3
5089,16088,Beaverton,Oregon,"Sanders, Bryce",Bachelors,Professional,3
5092,16091,Downey,California,"Lewis, Alyssa",Bachelors,Skilled Manual,3
5093,16092,Everett,Washington,"Bryant, Jessica",Graduate Degree,Professional,3
5094,16093,Novato,California,"Morris, Kaitlyn",Graduate Degree,Professional,3
5095,16094,Santa Cruz,California,"Brown, Kayla",Graduate Degree,Professional,3
5096,16095,El Cajon,California,"Garcia, Marcus",Graduate Degree,Professional,3
5100,16099,Seattle,Washington,"Jenkins, Julian",Graduate Degree,Professional,3
5101,16100,Colma,California,"Johnson, Jose",Graduate Degree,Professional,3
5102,16101,Fremont,California,"Lopez, Mary",Graduate Degree,Professional,3
5103,16102,Colma,California,"Alexander, Marcus",Bachelors,Professional,3
5105,16104,Marysville,Washington,"Hernandez, Jordan",Bachelors,Skilled Manual,3
5106,16105,Beaverton,Oregon,"Diaz, Kristy",Bachelors,Skilled Manual,3
5127,16126,Novato,California,"Kelly, Faith",Partial College,Skilled Manual,3
5128,16127,Burlingame,California,"Edwards, Amanda",Partial College,Skilled Manual,3
5130,16129,Portland,Oregon,"Russell, Jordyn",High School,Skilled Manual,3
5131,16130,Beverly Hills,California,"Seamans, Mike",Bachelors,Professional,3
5132,16131,Burbank,California,"Romero, Albert",Bachelors,Professional,3
5135,16134,Beaverton,Oregon,"Hernandez, Roy",Partial College,Skilled Manual,3
5136,16135,Beaverton,Oregon,"Raman, Chelsea",Partial College,Skilled Manual,3
5137,16136,Bremerton,Washington,"Srini, George",Partial College,Skilled Manual,3
5138,16137,Olympia,Washington,"King, Timothy",Partial College,Skilled Manual,3
5139,16138,Downey,California,"Butler, David",Graduate Degree,Professional,3
5140,16139,West Covina,California,"Alexander, Jacqueline",Partial College,Skilled Manual,3
5142,16141,Santa Monica,California,"Ramirez, Shelby",Partial College,Skilled Manual,3
5143,16142,Tacoma,Washington,"King, Sophia",Bachelors,Professional,3
5144,16143,Imperial Beach,California,"Evans, Sara",Bachelors,Professional,3
5145,16144,Kirkland,Washington,"Kelly, Patrick",Graduate Degree,Professional,3
5146,16145,Puyallup,Washington,"Anderson, Sydney",Graduate Degree,Professional,3
5147,16146,Bellingham,Washington,"Saunders, Jacquelyn",Graduate Degree,Professional,3
5197,16196,Frankfurt,Hesse,"Raheem, Kurt",Bachelors,Skilled Manual,2
5198,16197,Berlin,Berlin,"Prasad, Heidi",Partial High School,Manual,2
5200,16199,Dresden,Saxony,"Xie, Terrence",Partial College,Clerical,2
5207,16206,Darmstadt,Hesse,"Lewis, Cindy",Partial College,Clerical,2
5208,16207,Erlangen,Bavaria,"Shan, Jordan",Partial College,Clerical,2
5209,16208,Saarbrücken,Saar,"Chandra, Ruth",Partial College,Clerical,2
5215,16214,Bellingham,Washington,"Fernandez, Brett",Graduate Degree,Skilled Manual,3
5216,16215,Lynnwood,Washington,"Turner, Thomas",Graduate Degree,Skilled Manual,3
5217,16216,Port Orchard,Washington,"Mitchell, Charles",Graduate Degree,Skilled Manual,3
5218,16217,Woodburn,Oregon,"Gonzales, Amanda",Graduate Degree,Skilled Manual,3
5219,16218,Redmond,Washington,"Simmons, Julia",Bachelors,Skilled Manual,3
5222,16221,Burien,Washington,"Saunders, Darren",Bachelors,Skilled Manual,3
5223,16222,Berkeley,California,"Anderson, Brandon",Bachelors,Skilled Manual,3
5224,16223,Los Angeles,California,"Collins, Carlos",Bachelors,Skilled Manual,3
5225,16224,Oakland,California,"Martinez, Jacob",Bachelors,Skilled Manual,3
5226,16225,Lincoln Acres,California,"Nelson, Wyatt",Bachelors,Skilled Manual,3
5227,16226,Sedro Woolley,Washington,"Blue, Maria",Partial College,Clerical,3
5228,16227,Daly City,California,"Lopez, Eric",High School,Clerical,3
5229,16228,Burlingame,California,"Zhu, Rafael",Partial College,Clerical,3
5230,16229,Ballard,Washington,"Chande, Wayne",Partial College,Clerical,3
5231,16230,Bellflower,California,"Blanco, Craig",Partial College,Clerical,3
5232,16231,Bellingham,Washington,"Martin, Dana",Partial College,Clerical,3
5233,16232,Kirkland,Washington,"Richardson, Chase",Partial College,Clerical,3
5234,16233,Lemon Grove,California,"King, Rebecca",Graduate Degree,Skilled Manual,3
5235,16234,San Francisco,California,"Martin, Wyatt",Partial College,Clerical,3
5236,16235,Lincoln Acres,California,"Morris, Sebastian",Partial College,Clerical,3
5253,16252,Saarlouis,Saar,"Jiménez, Danny",Partial High School,Manual,2
5254,16253,Hamburg,Hamburg,"Lal, Bethany",Partial College,Manual,2
5264,16263,Ingolstadt,Bavaria,"Robinson, Eduardo",Bachelors,Clerical,2
5268,16267,Grevenbroich,North Rhine-Westphalia,"Chen, Edwin",Bachelors,Skilled Manual,2
5270,16269,Berlin,Berlin,"Nath, Tara",Bachelors,Skilled Manual,2
5271,16270,Berlin,Berlin,"Hernandez, Jerome",Bachelors,Skilled Manual,2
5272,16271,Berlin,Berlin,"Gutierrez, Michele",High School,Manual,2
5275,16274,Eilenburg,Saxony,"Diaz, Ross",Partial High School,Manual,2
5277,16276,Bonn,North Rhine-Westphalia,"Carlson, Brandi",High School,Manual,2
5279,16278,Hof,Bavaria,"Turner, Angel",Partial College,Manual,2
5280,16279,Erlangen,Bavaria,"Patterson, Victoria",Partial High School,Manual,2
5281,16280,Munster,North Rhine-Westphalia,"Ma, Glenn",Partial High School,Manual,2
5285,16284,Hof,Bavaria,"Perez, Troy",High School,Manual,2
5291,16290,Frankfurt,Hesse,"Nath, Russell",Partial College,Clerical,2
5293,16292,Mühlheim am Main,Hesse,"Lal, Carly",Bachelors,Skilled Manual,2
5298,16297,Frankfurt,Hesse,"Garcia, Deanna",Bachelors,Skilled Manual,2
5299,16298,Hamburg,Hamburg,"Sanz, Adrienne",Bachelors,Skilled Manual,2
5300,16299,Solingen,North Rhine-Westphalia,"Tang, Alison",High School,Manual,2
5304,16303,Darmstadt,Hesse,"Yuan, Tracy",High School,Manual,2
5305,16304,Darmstadt,Hesse,"Moore, Justin",High School,Manual,2
5306,16305,Ingolstadt,Bavaria,"Gonzalez, Stanley",Partial College,Clerical,2
5308,16307,Salzgitter,Lower Saxony,"Sun, Kelli",Bachelors,Skilled Manual,2
5310,16309,Dresden,Saxony,"Ortega, Desiree",Bachelors,Skilled Manual,2
5314,16313,Paderborn,North Rhine-Westphalia,"Russell, Hailey",Partial College,Clerical,2
5317,16316,Berlin,Berlin,"Hu, Kelli",Partial College,Clerical,2
5327,16326,Bonn,North Rhine-Westphalia,"Romero, Jésus",Partial High School,Manual,2
5328,16327,Salzgitter,Lower Saxony,"Diaz, Darren",Partial High School,Manual,2
5334,16333,Everett,Washington,"Hill, Caleb",Partial College,Skilled Manual,3
5335,16334,Oregon City,Oregon,"Bailey, Natalie",Partial College,Skilled Manual,3
5336,16335,Bellflower,California,"Lu, Kristen",Partial College,Skilled Manual,3
5341,16340,Imperial Beach,California,"Mitchell, Sean",Partial College,Skilled Manual,3
5354,16353,Bremerton,Washington,"Xu, Alejandro",Partial College,Skilled Manual,3
5355,16354,Marysville,Washington,"Torres, Janet",High School,Skilled Manual,3
5356,16355,Chula Vista,California,"Foster, Sam",High School,Skilled Manual,3
5358,16357,Lincoln Acres,California,"Russell, Margaret",High School,Skilled Manual,3
5360,16359,Woodburn,Oregon,"Richardson, Shelby",High School,Clerical,3
5361,16360,Yakima,Washington,"Garcia, Justin",High School,Clerical,3
5372,16371,Concord,California,"Diaz, Caleb",Partial College,Clerical,3
5373,16372,Lincoln Acres,California,"Foster, Vanessa",Partial College,Clerical,3
5374,16373,Kirkland,Washington,"Cook, Sara",Partial College,Clerical,3
5375,16374,Woodburn,Oregon,"Phillips, Edward",Partial College,Clerical,3
5376,16375,Spring Valley,California,"Hernandez, Gabriella",Partial College,Clerical,3
5377,16376,Bellingham,Washington,"Wright, Maria",Partial College,Clerical,3
5378,16377,Los Angeles,California,"Adams, Jordan",Graduate Degree,Skilled Manual,3
5379,16378,Woodburn,Oregon,"Baker, Hailey",Graduate Degree,Skilled Manual,3
5380,16379,Colma,California,"Jimenez, Marc",Graduate Degree,Skilled Manual,3
5382,16381,Burien,Washington,"Davis, Kayla",Graduate Degree,Skilled Manual,3
5383,16382,Tacoma,Washington,"Davis, Jennifer",Graduate Degree,Skilled Manual,3
5384,16383,Redwood City,California,"Kelly, Brian",Graduate Degree,Skilled Manual,3
5385,16384,Newport Beach,California,"Reed, Jada",Graduate Degree,Skilled Manual,3
5386,16385,Santa Cruz,California,"Perez, James",Graduate Degree,Skilled Manual,3
5390,16389,Berlin,Berlin,"Shen, Arturo",Bachelors,Clerical,2
5391,16390,Offenbach am Main,Hesse,"Nath, Mario",Bachelors,Clerical,2
5397,16396,Mühlheim am Main,Hesse,"Rai, Keith",Partial High School,Manual,2
5398,16397,Berlin,Berlin,"Navarro, Andy",Partial College,Manual,2
5400,16399,Frankfurt,Hesse,"Xu, Arturo",Bachelors,Clerical,2
5410,16409,Berlin,Berlin,"Moreno, Ebony",Bachelors,Skilled Manual,2
5412,16411,Offenbach am Main,Hesse,"Sanchez, Stanley",Partial High School,Manual,2
5414,16413,Bottrop,North Rhine-Westphalia,"Gonzalez, Julia",High School,Manual,2
5415,16414,Darmstadt,Hesse,"Flores, Kelly",Partial High School,Manual,2
5420,16419,Frankfurt,Hesse,"Simpson, Lacey",High School,Manual,2
5423,16422,Saarbrücken,Saar,"Xu, Kurt",High School,Manual,2
5430,16429,Saarlouis,Saar,"Luo, Jaclyn",Partial College,Clerical,2
5435,16434,Neunkirchen,North Rhine-Westphalia,"Bailey, Taylor",Bachelors,Skilled Manual,2
5442,16441,Darmstadt,Hesse,"Young, Jason",High School,Manual,2
5443,16442,Frankfurt,Hesse,"Gonzalez, Luke",Partial College,Clerical,2
5449,16448,Kiel,Schleswig-Holstein,"Martin, Cheryl",Bachelors,Skilled Manual,2
5452,16451,Mühlheim am Main,Hesse,"Stone, Karl",Partial College,Clerical,2
5457,16456,Hamburg,Hamburg,"Navarro, Larry",High School,Manual,2
5458,16457,Brunswick,Lower Saxony,"Martin, Kathleen",Partial High School,Manual,2
5459,16458,Hamburg,Hamburg,"Ruiz, Michele",Partial College,Clerical,2
5463,16462,Hamburg,Hamburg,"Gonzales, Marissa",Partial High School,Manual,2
5464,16463,Bottrop,North Rhine-Westphalia,"Murphy, Anna",Partial High School,Manual,2
5467,16466,Darmstadt,Hesse,"Kumar, Alisha",Partial High School,Manual,2
5474,16473,Berlin,Berlin,"Andersen, Dawn",Partial High School,Manual,2
5475,16474,Kassel,Hesse,"Serrano, Jay",Partial High School,Manual,2
5476,16475,Essen,North Rhine-Westphalia,"Anand, Kurt",Partial High School,Manual,2
5478,16477,Bremerton,Washington,"Gonzales, Anna",Partial High School,Clerical,3
5479,16478,Oakland,California,"Gray, Adrian",Partial College,Skilled Manual,3
5486,16485,Burbank,California,"Foster, Ian",Partial High School,Clerical,3
5499,16498,Issaquah,Washington,"Jones, Hunter",Partial College,Skilled Manual,3
5500,16499,Lynnwood,Washington,"Kelly, Danielle",High School,Skilled Manual,3
5501,16500,Renton,Washington,"Perry, Chloe",High School,Skilled Manual,3
5502,16501,Seattle,Washington,"Wood, Vanessa",High School,Skilled Manual,3
5503,16502,Woodburn,Oregon,"Parker, Jackson",High School,Skilled Manual,3
5505,16504,San Diego,California,"Russell, Justin",High School,Skilled Manual,3
5506,16505,Fremont,California,"Gray, Erin",High School,Skilled Manual,3
5535,16534,Munich,Bavaria,"Holt, Claudia",Graduate Degree,Clerical,2
5538,16537,Saarbrücken,Saar,"Dominguez, Arthur",Partial College,Manual,2
5539,16538,Frankfurt,Hesse,"Liang, Stacey",Partial College,Manual,2
5540,16539,Hof,Bavaria,"Li, Christy",Partial College,Manual,2
5541,16540,Salzgitter,Lower Saxony,"Browning, Theodore",Partial College,Manual,2
5550,16549,Berlin,Berlin,"Moreno, Linda",Bachelors,Clerical,2
5553,16552,Leipzig,Saxony,"Sanchez, Joe",Bachelors,Clerical,2
5557,16556,Werne,North Rhine-Westphalia,"Butler, Angelica",Partial College,Manual,2
5559,16558,Stuttgart,Baden-Wuerttemberg,"Sara, Preston",Partial College,Manual,2
5566,16565,Darmstadt,Hesse,"Anand, Corey",Graduate Degree,Clerical,2
5568,16567,Saarlouis,Saar,"Lopez, Erick",Graduate Degree,Skilled Manual,2
5569,16568,Kassel,Hesse,"Coleman, Caroline",Graduate Degree,Clerical,2
5573,16572,Berlin,Berlin,"Xu, Jon",High School,Manual,2
5579,16578,Darmstadt,Hesse,"Weber, Stefanie",Bachelors,Management,2
5583,16582,Berlin,Berlin,"Torres, Frank",High School,Professional,2
5584,16583,Frankfurt,Hesse,"Martinez, Justin",High School,Professional,2
5588,16587,Solingen,North Rhine-Westphalia,"Martinez, Zachary",Bachelors,Management,2
5598,16597,Salzgitter,Lower Saxony,"Xu, Kelli",Partial College,Professional,2
5604,16603,Munich,Bavaria,"Seely, Scott",Partial High School,Professional,2
5605,16604,Sulzbach Taunus,Saar,"Serrano, Roy",High School,Management,2
5643,16642,Yakima,Washington,"Mitchell, Mason",Bachelors,Management,3
5645,16644,Burbank,California,"Goel, Leonard",Graduate Degree,Management,3
5648,16647,Daly City,California,"Alexander, Anna",Graduate Degree,Management,3
5649,16648,Glendale,California,"Coleman, Rachel",Bachelors,Management,3
5651,16650,Oregon City,Oregon,"Green, Kaitlyn",Graduate Degree,Management,3
5652,16651,Issaquah,Washington,"Martinez, Abigail",Bachelors,Management,3
5669,16668,Chicago,Illinois,"Malhotra, Levi",High School,Professional,3
5677,16676,Grossmont,California,"Perry, Amanda",Graduate Degree,Management,3
5678,16677,Los Angeles,California,"Hughes, Jack",Graduate Degree,Management,3
5715,16714,National City,California,"Nicholls, Dalton",High School,Skilled Manual,3
5716,16715,Mill Valley,California,"Ramirez, Katelyn",High School,Skilled Manual,3
5717,16716,Puyallup,Washington,"Henderson, Jose",High School,Skilled Manual,3
5721,16720,Burbank,California,"Perry, Morgan",High School,Skilled Manual,3
5723,16722,Puyallup,Washington,"Gray, Sean",High School,Skilled Manual,3
5724,16723,Burlingame,California,"Zhao, Barbara",High School,Skilled Manual,3
5725,16724,Newport Beach,California,"Yang, Gabriel",High School,Skilled Manual,3
5726,16725,Issaquah,Washington,"Williams, Jacob",High School,Skilled Manual,3
5727,16726,El Cajon,California,"Wood, Miguel",High School,Skilled Manual,3
5728,16727,Lynnwood,Washington,"Johnston, Charles",High School,Skilled Manual,3
5729,16728,Milwaukie,Oregon,"Morris, Cole",High School,Skilled Manual,3
5733,16732,Port Orchard,Washington,"Flores, Natalie",High School,Skilled Manual,3
5736,16735,Lynnwood,Washington,"Hayes, Melissa",High School,Skilled Manual,3
5737,16736,Port Orchard,Washington,"Alexander, Kelly",High School,Skilled Manual,3
5738,16737,Burien,Washington,"Selikoff, Steven",High School,Skilled Manual,3
5750,16749,Santa Monica,California,"Coleman, Aaron",Partial College,Skilled Manual,3
5751,16750,Torrance,California,"Sanders, Seth",Partial College,Skilled Manual,3
5758,16757,Portland,Oregon,"Cox, Mackenzie",Graduate Degree,Management,3
5760,16759,San Francisco,California,"Bell, Jasmine",Graduate Degree,Management,3
5761,16760,Santa Monica,California,"Alexander, Sydney",Graduate Degree,Skilled Manual,3
5762,16761,Everett,Washington,"Ward, Angel",Partial College,Clerical,3
5763,16762,Burien,Washington,"Ferrier, Franklin",Graduate Degree,Skilled Manual,3
5766,16765,Yakima,Washington,"White, Dalton",Graduate Degree,Skilled Manual,3
5767,16766,Beverly Hills,California,"Arun, Summer",Graduate Degree,Skilled Manual,3
5768,16767,Burbank,California,"Liu, Rafael",Graduate Degree,Skilled Manual,3
